match_no,innings,over,ball,batsman,batting_hand,bowler,bowling_hand,bowling_type,pace_or_spin,runs_off_bat,extras,is_wicket,Wicket_type,is_boundary,team1_batting_first,team2_batting_second,team1_score,team1_wickets,team2_score,team2_wickets,extra_type
19,2,9,1,K Siddharth,Right,Shikhar Shetty,Right,fast,pace,0,0,FALSE,,FALSE,Mysore Warriors,Gulbarga Mystics,209,5,213,3,
19,2,9,2,K Siddharth,Right,Shikhar Shetty,Right,fast,pace,0,0,FALSE,,FALSE,Mysore Warriors,Gulbarga Mystics,209,5,213,3,
19,2,9,3,K Siddharth,Right,Shikhar Shetty,Right,fast,pace,1,0,FALSE,,FALSE,Mysore Warriors,Gulbarga Mystics,209,5,213,3,
19,2,9,4,S Ravichandran,Right,Shikhar Shetty,Right,fast,pace,1,0,FALSE,,FALSE,Mysore Warriors,Gulbarga Mystics,209,5,213,3,
19,2,9,5,K Siddharth,Right,Shikhar Shetty,Right,fast,pace,1,0,FALSE,,FALSE,Mysore Warriors,Gulbarga Mystics,209,5,213,3,
19,2,9,6,S Ravichandran,Right,Shikhar Shetty,Right,fast,pace,0,0,FALSE,,FALSE,Mysore Warriors,Gulbarga Mystics,209,5,213,3,
19,2,10,1,K Siddharth,Right,Krishnappa Gowtham,Right,offspin,spin,6,0,FALSE,,TRUE,Mysore Warriors,Gulbarga Mystics,209,5,213,3,
19,2,10,2,K Siddharth,Right,Krishnappa Gowtham,Right,offspin,spin,1,0,FALSE,,FALSE,Mysore Warriors,Gulbarga Mystics,209,5,213,3,
19,2,10,3,S Ravichandran,Right,Krishnappa Gowtham,Right,offspin,spin,1,0,FALSE,,FALSE,Mysore Warriors,Gulbarga Mystics,209,5,213,3,
19,2,10,4,K Siddharth,Right,Krishnappa Gowtham,Right,offspin,spin,1,0,FALSE,,FALSE,Mysore Warriors,Gulbarga Mystics,209,5,213,3,
19,2,10,5,S Ravichandran,Right,Krishnappa Gowtham,Right,offspin,spin,6,0,FALSE,,TRUE,Mysore Warriors,Gulbarga Mystics,209,5,213,3,
19,2,10,6,S Ravichandran,Right,Krishnappa Gowtham,Right,offspin,spin,1,0,FALSE,,FALSE,Mysore Warriors,Gulbarga Mystics,209,5,213,3,
19,2,11,1,S Ravichandran,Right,Shikhar Shetty,Right,fast,pace,6,0,FALSE,,TRUE,Mysore Warriors,Gulbarga Mystics,209,5,213,3,
19,2,11,2,S Ravichandran,Right,Shikhar Shetty,Right,fast,pace,1,0,FALSE,,FALSE,Mysore Warriors,Gulbarga Mystics,209,5,213,3,
19,2,11,3,K Siddharth,Right,Shikhar Shetty,Right,fast,pace,1,0,FALSE,,FALSE,Mysore Warriors,Gulbarga Mystics,209,5,213,3,
19,2,11,4,S Ravichandran,Right,Shikhar Shetty,Right,fast,pace,1,0,FALSE,,FALSE,Mysore Warriors,Gulbarga Mystics,209,5,213,3,
19,2,11,5,K Siddharth,Right,Shikhar Shetty,Right,fast,pace,0,0,FALSE,,FALSE,Mysore Warriors,Gulbarga Mystics,209,5,213,3,
19,2,11,6,K Siddharth,Right,Shikhar Shetty,Right,fast,pace,1,0,FALSE,,FALSE,Mysore Warriors,Gulbarga Mystics,209,5,213,3,
19,2,12,1,K Siddharth,Right,Kumar LR,Right,fast,pace,1,0,FALSE,,FALSE,Mysore Warriors,Gulbarga Mystics,209,5,213,3,
19,2,12,2,S Ravichandran,Right,Kumar LR,Right,fast,pace,1,0,FALSE,,FALSE,Mysore Warriors,Gulbarga Mystics,209,5,213,3,
19,2,12,3,K Siddharth,Right,Kumar LR,Right,fast,pace,4,0,FALSE,,TRUE,Mysore Warriors,Gulbarga Mystics,209,5,213,3,
19,2,12,4,K Siddharth,Right,Kumar LR,Right,fast,pace,4,0,FALSE,,TRUE,Mysore Warriors,Gulbarga Mystics,209,5,213,3,
19,2,12,5,K Siddharth,Right,Kumar LR,Right,fast,pace,0,0,FALSE,,FALSE,Mysore Warriors,Gulbarga Mystics,209,5,213,3,
19,2,12,6,K Siddharth,Right,Kumar LR,Right,fast,pace,1,0,FALSE,,FALSE,Mysore Warriors,Gulbarga Mystics,209,5,213,3,
19,2,13,1,K Siddharth,Right,Shikhar Shetty,Right,fast,pace,1,0,FALSE,,FALSE,Mysore Warriors,Gulbarga Mystics,209,5,213,3,
19,2,13,2,S Ravichandran,Right,Shikhar Shetty,Right,fast,pace,6,0,FALSE,,TRUE,Mysore Warriors,Gulbarga Mystics,209,5,213,3,
19,2,13,3,S Ravichandran,Right,Shikhar Shetty,Right,fast,pace,1,0,FALSE,,FALSE,Mysore Warriors,Gulbarga Mystics,209,5,213,3,
19,2,13,4,K Siddharth,Right,Shikhar Shetty,Right,fast,pace,1,0,FALSE,,FALSE,Mysore Warriors,Gulbarga Mystics,209,5,213,3,
19,2,13,5,S Ravichandran,Right,Shikhar Shetty,Right,fast,pace,6,0,FALSE,,TRUE,Mysore Warriors,Gulbarga Mystics,209,5,213,3,
19,2,13,6,S Ravichandran,Right,Shikhar Shetty,Right,fast,pace,1,0,FALSE,,FALSE,Mysore Warriors,Gulbarga Mystics,209,5,213,3,
19,2,14,1,S Ravichandran,Right,Codanda Ajit Karthik,Right,fast,pace,1,0,FALSE,,FALSE,Mysore Warriors,Gulbarga Mystics,209,5,213,3,
19,2,14,2,K Siddharth,Right,Codanda Ajit Karthik,Right,fast,pace,4,0,FALSE,,TRUE,Mysore Warriors,Gulbarga Mystics,209,5,213,3,
19,2,14,3,K Siddharth,Right,Codanda Ajit Karthik,Right,fast,pace,0,0,FALSE,,FALSE,Mysore Warriors,Gulbarga Mystics,209,5,213,3,
19,2,14,4,K Siddharth,Right,Codanda Ajit Karthik,Right,fast,pace,1,0,FALSE,,FALSE,Mysore Warriors,Gulbarga Mystics,209,5,213,3,
19,2,14,5,S Ravichandran,Right,Codanda Ajit Karthik,Right,fast,pace,0,0,TRUE,CAUGHT,FALSE,Mysore Warriors,Gulbarga Mystics,209,5,213,3,
19,2,14,6,P Dubey,Right,Codanda Ajit Karthik,Right,fast,pace,0,0,FALSE,,FALSE,Mysore Warriors,Gulbarga Mystics,209,5,213,3,
19,2,15,1,K Siddharth,Right,Gautam Mishra,Right,fast,pace,1,0,FALSE,,FALSE,Mysore Warriors,Gulbarga Mystics,209,5,213,3,
19,2,15,2,P Dubey,Right,Gautam Mishra,Right,fast,pace,6,0,FALSE,,TRUE,Mysore Warriors,Gulbarga Mystics,209,5,213,3,
19,2,15,3,P Dubey,Right,Gautam Mishra,Right,fast,pace,0,0,FALSE,,FALSE,Mysore Warriors,Gulbarga Mystics,209,5,213,3,
19,2,15,4,P Dubey,Right,Gautam Mishra,Right,fast,pace,1,0,FALSE,,FALSE,Mysore Warriors,Gulbarga Mystics,209,5,213,3,
19,2,15,5,K Siddharth,Right,Gautam Mishra,Right,fast,pace,1,0,FALSE,,FALSE,Mysore Warriors,Gulbarga Mystics,209,5,213,3,
19,2,15,6,P Dubey,Right,Gautam Mishra,Right,fast,pace,0,1,FALSE,,FALSE,Mysore Warriors,Gulbarga Mystics,209,5,213,3,Wide
19,2,15,6,P Dubey,Right,Gautam Mishra,Right,fast,pace,6,0,FALSE,,TRUE,Mysore Warriors,Gulbarga Mystics,209,5,213,3,
19,2,16,1,K Siddharth,Right,Codanda Ajit Karthik,Right,fast,pace,1,0,FALSE,,FALSE,Mysore Warriors,Gulbarga Mystics,209,5,213,3,
19,2,16,2,P Dubey,Right,Codanda Ajit Karthik,Right,fast,pace,1,0,FALSE,,FALSE,Mysore Warriors,Gulbarga Mystics,209,5,213,3,
19,2,16,3,K Siddharth,Right,Codanda Ajit Karthik,Right,fast,pace,1,0,FALSE,,FALSE,Mysore Warriors,Gulbarga Mystics,209,5,213,3,
19,2,16,4,P Dubey,Right,Codanda Ajit Karthik,Right,fast,pace,6,0,FALSE,,TRUE,Mysore Warriors,Gulbarga Mystics,209,5,213,3,
19,2,16,5,P Dubey,Right,Codanda Ajit Karthik,Right,fast,pace,1,0,FALSE,,FALSE,Mysore Warriors,Gulbarga Mystics,209,5,213,3,
19,2,16,6,K Siddharth,Right,Codanda Ajit Karthik,Right,fast,pace,1,0,FALSE,,FALSE,Mysore Warriors,Gulbarga Mystics,209,5,213,3,
19,2,17,1,K Siddharth,Right,Gautam Mishra,Right,fast,pace,1,0,FALSE,,FALSE,Mysore Warriors,Gulbarga Mystics,209,5,213,3,
19,2,17,2,P Dubey,Right,Gautam Mishra,Right,fast,pace,6,0,FALSE,,TRUE,Mysore Warriors,Gulbarga Mystics,209,5,213,3,
19,2,17,3,P Dubey,Right,Gautam Mishra,Right,fast,pace,2,0,FALSE,,FALSE,Mysore Warriors,Gulbarga Mystics,209,5,213,3,
19,2,17,4,P Dubey,Right,Gautam Mishra,Right,fast,pace,6,0,FALSE,,TRUE,Mysore Warriors,Gulbarga Mystics,209,5,213,3,
19,2,17,5,P Dubey,Right,Gautam Mishra,Right,fast,pace,0,0,FALSE,,FALSE,Mysore Warriors,Gulbarga Mystics,209,5,213,3,
19,2,17,6,P Dubey,Right,Gautam Mishra,Right,fast,pace,6,0,FALSE,,TRUE,Mysore Warriors,Gulbarga Mystics,209,5,213,3,
19,2,18,1,K Siddharth,Right,Codanda Ajit Karthik,Right,fast,pace,4,0,FALSE,,TRUE,Mysore Warriors,Gulbarga Mystics,209,5,213,3,
19,2,18,2,K Siddharth,Right,Codanda Ajit Karthik,Right,fast,pace,1,0,FALSE,,FALSE,Mysore Warriors,Gulbarga Mystics,209,5,213,3,
19,2,18,3,P Dubey,Right,Codanda Ajit Karthik,Right,fast,pace,0,0,FALSE,,FALSE,Mysore Warriors,Gulbarga Mystics,209,5,213,3,
19,2,18,4,P Dubey,Right,Codanda Ajit Karthik,Right,fast,pace,1,0,FALSE,,FALSE,Mysore Warriors,Gulbarga Mystics,209,5,213,3,
19,2,18,5,K Siddharth,Right,Codanda Ajit Karthik,Right,fast,pace,4,0,FALSE,,TRUE,Mysore Warriors,Gulbarga Mystics,209,5,213,3,
19,2,18,6,K Siddharth,Right,Codanda Ajit Karthik,Right,fast,pace,1,0,FALSE,,FALSE,Mysore Warriors,Gulbarga Mystics,209,5,213,3,
19,2,19,1,K Siddharth,Right,Kumar LR,Right,fast,pace,1,0,FALSE,,FALSE,Mysore Warriors,Gulbarga Mystics,209,5,213,3,
19,2,19,2,P Dubey,Right,Kumar LR,Right,fast,pace,1,0,FALSE,,FALSE,Mysore Warriors,Gulbarga Mystics,209,5,213,3,
19,2,19,3,K Siddharth,Right,Kumar LR,Right,fast,pace,1,0,FALSE,,FALSE,Mysore Warriors,Gulbarga Mystics,209,5,213,3,
19,2,19,4,P Dubey,Right,Kumar LR,Right,fast,pace,0,1,FALSE,,FALSE,Mysore Warriors,Gulbarga Mystics,209,5,213,3,Wide
19,2,19,4,P Dubey,Right,Kumar LR,Right,fast,pace,2,0,FALSE,,FALSE,Mysore Warriors,Gulbarga Mystics,209,5,213,3,
19,2,19,5,P Dubey,Right,Kumar LR,Right,fast,pace,2,0,FALSE,,FALSE,Mysore Warriors,Gulbarga Mystics,209,5,213,3,
19,2,19,6,P Dubey,Right,Kumar LR,Right,fast,pace,6,0,FALSE,,TRUE,Mysore Warriors,Gulbarga Mystics,209,5,213,3,
20,1,0,1,Prakhar Chaturvedi,Right,Shubhang Hegde,Left,left-arm orthodox,spin,1,0,FALSE,,FALSE,Hubli Tigers,Bengaluru Blasters,141,8,145,7,
20,1,0,2,Mohammed Taha,Right,Shubhang Hegde,Left,left-arm orthodox,spin,0,0,FALSE,,FALSE,Hubli Tigers,Bengaluru Blasters,141,8,145,7,
20,1,0,3,Mohammed Taha,Right,Shubhang Hegde,Left,left-arm orthodox,spin,0,0,FALSE,,FALSE,Hubli Tigers,Bengaluru Blasters,141,8,145,7,
20,1,0,4,Mohammed Taha,Right,Shubhang Hegde,Left,left-arm orthodox,spin,0,0,TRUE,CAUGHT,FALSE,Hubli Tigers,Bengaluru Blasters,141,8,145,7,
20,1,0,5,Devdutt Padikkal,Left,Shubhang Hegde,Left,left-arm orthodox,spin,0,0,FALSE,,FALSE,Hubli Tigers,Bengaluru Blasters,141,8,145,7,
20,1,0,6,Devdutt Padikkal,Left,Shubhang Hegde,Left,left-arm orthodox,spin,6,0,FALSE,,TRUE,Hubli Tigers,Bengaluru Blasters,141,8,145,7,
20,1,1,1,Prakhar Chaturvedi,Right,Mohsin Khan,Right,offspin,spin,1,0,FALSE,,FALSE,Hubli Tigers,Bengaluru Blasters,141,8,145,7,
20,1,1,2,Devdutt Padikkal,Left,Mohsin Khan,Right,offspin,spin,1,0,FALSE,,FALSE,Hubli Tigers,Bengaluru Blasters,141,8,145,7,
20,1,1,3,Prakhar Chaturvedi,Right,Mohsin Khan,Right,offspin,spin,1,0,FALSE,,FALSE,Hubli Tigers,Bengaluru Blasters,141,8,145,7,
20,1,1,4,Devdutt Padikkal,Left,Mohsin Khan,Right,offspin,spin,1,0,FALSE,,FALSE,Hubli Tigers,Bengaluru Blasters,141,8,145,7,
20,1,1,5,Prakhar Chaturvedi,Right,Mohsin Khan,Right,offspin,spin,0,0,FALSE,,FALSE,Hubli Tigers,Bengaluru Blasters,141,8,145,7,
20,1,1,6,Prakhar Chaturvedi,Right,Mohsin Khan,Right,offspin,spin,4,0,FALSE,,TRUE,Hubli Tigers,Bengaluru Blasters,141,8,145,7,
20,1,2,1,Devdutt Padikkal,Left,Vidyadhar Patil,Right,fast,pace,0,0,TRUE,Caught,FALSE,Hubli Tigers,Bengaluru Blasters,141,8,145,7,
20,1,2,2,Krishnan Shrijith,Left,Vidyadhar Patil,Right,fast,pace,0,0,FALSE,,FALSE,Hubli Tigers,Bengaluru Blasters,141,8,145,7,
20,1,2,3,Krishnan Shrijith,Left,Vidyadhar Patil,Right,fast,pace,0,0,FALSE,,FALSE,Hubli Tigers,Bengaluru Blasters,141,8,145,7,
20,1,2,4,Krishnan Shrijith,Left,Vidyadhar Patil,Right,fast,pace,0,0,FALSE,,FALSE,Hubli Tigers,Bengaluru Blasters,141,8,145,7,
20,1,2,5,Krishnan Shrijith,Left,Vidyadhar Patil,Right,fast,pace,4,0,FALSE,,TRUE,Hubli Tigers,Bengaluru Blasters,141,8,145,7,
20,1,2,6,Krishnan Shrijith,Left,Vidyadhar Patil,Right,fast,pace,0,0,FALSE,,FALSE,Hubli Tigers,Bengaluru Blasters,141,8,145,7,
20,1,3,1,Prakhar Chaturvedi,Right,M Gneshwar Naveen,Right,fast,pace,1,0,FALSE,,FALSE,Hubli Tigers,Bengaluru Blasters,141,8,145,7,
20,1,3,2,Krishnan Shrijith,Left,M Gneshwar Naveen,Right,fast,pace,0,0,FALSE,,FALSE,Hubli Tigers,Bengaluru Blasters,141,8,145,7,
20,1,3,3,Krishnan Shrijith,Left,M Gneshwar Naveen,Right,fast,pace,2,0,FALSE,,FALSE,Hubli Tigers,Bengaluru Blasters,141,8,145,7,
20,1,3,4,Krishnan Shrijith,Left,M Gneshwar Naveen,Right,fast,pace,1,0,FALSE,,FALSE,Hubli Tigers,Bengaluru Blasters,141,8,145,7,
20,1,3,5,Prakhar Chaturvedi,Right,M Gneshwar Naveen,Right,fast,pace,1,0,FALSE,,FALSE,Hubli Tigers,Bengaluru Blasters,141,8,145,7,
20,1,3,6,Krishnan Shrijith,Left,M Gneshwar Naveen,Right,fast,pace,0,0,FALSE,,FALSE,Hubli Tigers,Bengaluru Blasters,141,8,145,7,
20,1,4,1,Prakhar Chaturvedi,Right,Vidyadhar Patil,Right,fast,pace,0,0,FALSE,,FALSE,Hubli Tigers,Bengaluru Blasters,141,8,145,7,
20,1,4,2,Prakhar Chaturvedi,Right,Vidyadhar Patil,Right,fast,pace,0,0,FALSE,,FALSE,Hubli Tigers,Bengaluru Blasters,141,8,145,7,
20,1,4,3,Prakhar Chaturvedi,Right,Vidyadhar Patil,Right,fast,pace,0,0,FALSE,,FALSE,Hubli Tigers,Bengaluru Blasters,141,8,145,7,
20,1,4,4,Prakhar Chaturvedi,Right,Vidyadhar Patil,Right,fast,pace,0,0,FALSE,,FALSE,Hubli Tigers,Bengaluru Blasters,141,8,145,7,
20,1,4,5,Prakhar Chaturvedi,Right,Vidyadhar Patil,Right,fast,pace,0,0,TRUE,CAUGHT,FALSE,Hubli Tigers,Bengaluru Blasters,141,8,145,7,
20,1,4,6,Shivkumar Rakshith,Right,Vidyadhar Patil,Right,fast,pace,0,1,FALSE,,FALSE,Hubli Tigers,Bengaluru Blasters,141,8,145,7,NB
20,1,4,6,Shivkumar Rakshith,Right,Vidyadhar Patil,Right,fast,pace,6,0,FALSE,,TRUE,Hubli Tigers,Bengaluru Blasters,141,8,145,7,
20,1,5,1,Krishnan Shrijith,Left,Mohsin Khan,Right,offspin,spin,1,0,FALSE,,FALSE,Hubli Tigers,Bengaluru Blasters,141,8,145,7,
20,1,5,2,Shivkumar Rakshith,Right,Mohsin Khan,Right,offspin,spin,1,0,FALSE,,FALSE,Hubli Tigers,Bengaluru Blasters,141,8,145,7,
20,1,5,3,Krishnan Shrijith,Left,Mohsin Khan,Right,offspin,spin,0,0,FALSE,,FALSE,Hubli Tigers,Bengaluru Blasters,141,8,145,7,
20,1,5,4,Krishnan Shrijith,Left,Mohsin Khan,Right,offspin,spin,2,0,FALSE,,FALSE,Hubli Tigers,Bengaluru Blasters,141,8,145,7,
20,1,5,5,Krishnan Shrijith,Left,Mohsin Khan,Right,offspin,spin,0,1,FALSE,,FALSE,Hubli Tigers,Bengaluru Blasters,141,8,145,7,Wide
20,1,5,5,Krishnan Shrijith,Left,Mohsin Khan,Right,offspin,spin,0,0,FALSE,,FALSE,Hubli Tigers,Bengaluru Blasters,141,8,145,7,
20,1,5,6,Krishnan Shrijith,Left,Mohsin Khan,Right,offspin,spin,0,0,FALSE,,FALSE,Hubli Tigers,Bengaluru Blasters,141,8,145,7,
20,1,6,1,Shivkumar Rakshith,Right,Shubhang Hegde,Left,left-arm orthodox,spin,1,0,FALSE,,FALSE,Hubli Tigers,Bengaluru Blasters,141,8,145,7,
20,1,6,2,Krishnan Shrijith,Left,Shubhang Hegde,Left,left-arm orthodox,spin,1,0,FALSE,,FALSE,Hubli Tigers,Bengaluru Blasters,141,8,145,7,
20,1,6,3,Shivkumar Rakshith,Right,Shubhang Hegde,Left,left-arm orthodox,spin,0,0,FALSE,,FALSE,Hubli Tigers,Bengaluru Blasters,141,8,145,7,
20,1,6,4,Shivkumar Rakshith,Right,Shubhang Hegde,Left,left-arm orthodox,spin,0,0,FALSE,,FALSE,Hubli Tigers,Bengaluru Blasters,141,8,145,7,
20,1,6,5,Shivkumar Rakshith,Right,Shubhang Hegde,Left,left-arm orthodox,spin,1,0,FALSE,,FALSE,Hubli Tigers,Bengaluru Blasters,141,8,145,7,
20,1,6,6,Krishnan Shrijith,Left,Shubhang Hegde,Left,left-arm orthodox,spin,0,0,FALSE,,FALSE,Hubli Tigers,Bengaluru Blasters,141,8,145,7,
20,1,7,1,Shivkumar Rakshith,Right,M Gneshwar Naveen,Right,fast,pace,0,1,FALSE,,FALSE,Hubli Tigers,Bengaluru Blasters,141,8,145,7,Wide
20,1,7,1,Shivkumar Rakshith,Right,M Gneshwar Naveen,Right,fast,pace,1,0,FALSE,,FALSE,Hubli Tigers,Bengaluru Blasters,141,8,145,7,
20,1,7,2,Krishnan Shrijith,Left,M Gneshwar Naveen,Right,fast,pace,1,0,FALSE,,FALSE,Hubli Tigers,Bengaluru Blasters,141,8,145,7,
20,1,7,3,Shivkumar Rakshith,Right,M Gneshwar Naveen,Right,fast,pace,1,0,FALSE,,FALSE,Hubli Tigers,Bengaluru Blasters,141,8,145,7,
20,1,7,4,Krishnan Shrijith,Left,M Gneshwar Naveen,Right,fast,pace,6,0,FALSE,,TRUE,Hubli Tigers,Bengaluru Blasters,141,8,145,7,
20,1,7,5,Krishnan Shrijith,Left,M Gneshwar Naveen,Right,fast,pace,0,0,FALSE,,FALSE,Hubli Tigers,Bengaluru Blasters,141,8,145,7,
20,1,7,6,Krishnan Shrijith,Left,M Gneshwar Naveen,Right,fast,pace,1,0,FALSE,,FALSE,Hubli Tigers,Bengaluru Blasters,141,8,145,7,
20,1,8,1,Krishnan Shrijith,Left,Mohsin Khan,Right,offspin,spin,0,0,FALSE,,FALSE,Hubli Tigers,Bengaluru Blasters,141,8,145,7,
20,1,8,2,Krishnan Shrijith,Left,Mohsin Khan,Right,offspin,spin,1,0,FALSE,,FALSE,Hubli Tigers,Bengaluru Blasters,141,8,145,7,
20,1,8,3,Shivkumar Rakshith,Right,Mohsin Khan,Right,offspin,spin,1,0,FALSE,,FALSE,Hubli Tigers,Bengaluru Blasters,141,8,145,7,
20,1,8,4,Krishnan Shrijith,Left,Mohsin Khan,Right,offspin,spin,0,0,FALSE,,FALSE,Hubli Tigers,Bengaluru Blasters,141,8,145,7,
20,1,8,5,Krishnan Shrijith,Left,Mohsin Khan,Right,offspin,spin,0,0,TRUE,CAUGHT,FALSE,Hubli Tigers,Bengaluru Blasters,141,8,145,7,
20,1,8,6,Manvanth Kumar,Left,Mohsin Khan,Right,offspin,spin,1,0,FALSE,,FALSE,Hubli Tigers,Bengaluru Blasters,141,8,145,7,
20,1,9,1,Manvanth Kumar,Left,Prateek Jain,Left,medium,pace,0,0,FALSE,,FALSE,Hubli Tigers,Bengaluru Blasters,141,8,145,7,
20,1,9,2,Manvanth Kumar,Left,Prateek Jain,Left,medium,pace,1,0,FALSE,,FALSE,Hubli Tigers,Bengaluru Blasters,141,8,145,7,
20,1,9,3,Shivkumar Rakshith,Right,Prateek Jain,Left,medium,pace,2,0,FALSE,,FALSE,Hubli Tigers,Bengaluru Blasters,141,8,145,7,
20,1,9,4,Shivkumar Rakshith,Right,Prateek Jain,Left,medium,pace,1,0,FALSE,,FALSE,Hubli Tigers,Bengaluru Blasters,141,8,145,7,
20,1,9,5,Manvanth Kumar,Left,Prateek Jain,Left,medium,pace,1,0,FALSE,,FALSE,Hubli Tigers,Bengaluru Blasters,141,8,145,7,
20,1,9,6,Shivkumar Rakshith,Right,Prateek Jain,Left,medium,pace,4,0,FALSE,,TRUE,Hubli Tigers,Bengaluru Blasters,141,8,145,7,
20,1,10,1,Manvanth Kumar,Left,Shubhang Hegde,Left,left-arm orthodox,spin,2,0,FALSE,,FALSE,Hubli Tigers,Bengaluru Blasters,141,8,145,7,
20,1,10,2,Manvanth Kumar,Left,Shubhang Hegde,Left,left-arm orthodox,spin,1,0,FALSE,,FALSE,Hubli Tigers,Bengaluru Blasters,141,8,145,7,
20,1,10,3,Shivkumar Rakshith,Right,Shubhang Hegde,Left,left-arm orthodox,spin,1,0,FALSE,,FALSE,Hubli Tigers,Bengaluru Blasters,141,8,145,7,
20,1,10,4,Manvanth Kumar,Left,Shubhang Hegde,Left,left-arm orthodox,spin,0,0,FALSE,,FALSE,Hubli Tigers,Bengaluru Blasters,141,8,145,7,
20,1,10,5,Manvanth Kumar,Left,Shubhang Hegde,Left,left-arm orthodox,spin,1,0,FALSE,,FALSE,Hubli Tigers,Bengaluru Blasters,141,8,145,7,
20,1,10,6,Shivkumar Rakshith,Right,Shubhang Hegde,Left,left-arm orthodox,spin,1,0,FALSE,,FALSE,Hubli Tigers,Bengaluru Blasters,141,8,145,7,
20,1,11,1,Shivkumar Rakshith,Right,Mohsin Khan,Right,offspin,spin,0,0,FALSE,,FALSE,Hubli Tigers,Bengaluru Blasters,141,8,145,7,
20,1,11,2,Shivkumar Rakshith,Right,Mohsin Khan,Right,offspin,spin,1,0,FALSE,,FALSE,Hubli Tigers,Bengaluru Blasters,141,8,145,7,
20,1,11,3,Manvanth Kumar,Left,Mohsin Khan,Right,offspin,spin,0,0,FALSE,,FALSE,Hubli Tigers,Bengaluru Blasters,141,8,145,7,
20,1,11,4,Manvanth Kumar,Left,Mohsin Khan,Right,offspin,spin,0,0,FALSE,,FALSE,Hubli Tigers,Bengaluru Blasters,141,8,145,7,
20,1,11,5,Manvanth Kumar,Left,Mohsin Khan,Right,offspin,spin,1,0,FALSE,,FALSE,Hubli Tigers,Bengaluru Blasters,141,8,145,7,
20,1,11,6,Shivkumar Rakshith,Right,Mohsin Khan,Right,offspin,spin,0,0,FALSE,,FALSE,Hubli Tigers,Bengaluru Blasters,141,8,145,7,
20,1,12,1,Manvanth Kumar,Left,M Gneshwar Naveen,Right,fast,pace,4,0,FALSE,,TRUE,Hubli Tigers,Bengaluru Blasters,141,8,145,7,
20,1,12,2,Manvanth Kumar,Left,M Gneshwar Naveen,Right,fast,pace,1,0,FALSE,,FALSE,Hubli Tigers,Bengaluru Blasters,141,8,145,7,
20,1,12,3,Shivkumar Rakshith,Right,M Gneshwar Naveen,Right,fast,pace,4,0,FALSE,,TRUE,Hubli Tigers,Bengaluru Blasters,141,8,145,7,
20,1,12,4,Shivkumar Rakshith,Right,M Gneshwar Naveen,Right,fast,pace,1,0,FALSE,,FALSE,Hubli Tigers,Bengaluru Blasters,141,8,145,7,
20,1,12,5,Manvanth Kumar,Left,M Gneshwar Naveen,Right,fast,pace,1,0,FALSE,,FALSE,Hubli Tigers,Bengaluru Blasters,141,8,145,7,
20,1,12,6,Shivkumar Rakshith,Right,M Gneshwar Naveen,Right,fast,pace,0,0,FALSE,,FALSE,Hubli Tigers,Bengaluru Blasters,141,8,145,7,
20,1,13,1,Manvanth Kumar,Left,Rohan Naveen,Right,offspin,spin,1,0,FALSE,,FALSE,Hubli Tigers,Bengaluru Blasters,141,8,145,7,
20,1,13,2,Shivkumar Rakshith,Right,Rohan Naveen,Right,offspin,spin,1,0,FALSE,,FALSE,Hubli Tigers,Bengaluru Blasters,141,8,145,7,
20,1,13,3,Manvanth Kumar,Left,Rohan Naveen,Right,offspin,spin,1,0,FALSE,,FALSE,Hubli Tigers,Bengaluru Blasters,141,8,145,7,
20,1,13,4,Shivkumar Rakshith,Right,Rohan Naveen,Right,offspin,spin,1,0,FALSE,,FALSE,Hubli Tigers,Bengaluru Blasters,141,8,145,7,
20,1,13,5,Manvanth Kumar,Left,Rohan Naveen,Right,offspin,spin,0,0,TRUE,CAUGHT,FALSE,Hubli Tigers,Bengaluru Blasters,141,8,145,7,
20,1,13,6,Abhinav Manohar,Right,Rohan Naveen,Right,offspin,spin,1,0,FALSE,,FALSE,Hubli Tigers,Bengaluru Blasters,141,8,145,7,
20,1,14,1,Abhinav Manohar,Right,Shubhang Hegde,Left,left-arm orthodox,spin,0,0,FALSE,,FALSE,Hubli Tigers,Bengaluru Blasters,141,8,145,7,
20,1,14,2,Abhinav Manohar,Right,Shubhang Hegde,Left,left-arm orthodox,spin,1,0,FALSE,,FALSE,Hubli Tigers,Bengaluru Blasters,141,8,145,7,
20,1,14,3,Shivkumar Rakshith,Right,Shubhang Hegde,Left,left-arm orthodox,spin,1,0,FALSE,,FALSE,Hubli Tigers,Bengaluru Blasters,141,8,145,7,
20,1,14,4,Abhinav Manohar,Right,Shubhang Hegde,Left,left-arm orthodox,spin,1,0,FALSE,,FALSE,Hubli Tigers,Bengaluru Blasters,141,8,145,7,
20,1,14,5,Shivkumar Rakshith,Right,Shubhang Hegde,Left,left-arm orthodox,spin,1,0,FALSE,,FALSE,Hubli Tigers,Bengaluru Blasters,141,8,145,7,
20,1,14,6,Abhinav Manohar,Right,Shubhang Hegde,Left,left-arm orthodox,spin,0,0,FALSE,,FALSE,Hubli Tigers,Bengaluru Blasters,141,8,145,7,
20,1,15,1,Shivkumar Rakshith,Right,Madhav Prakash Bajaj,Left,left-arm orthodox,spin,6,0,FALSE,,TRUE,Hubli Tigers,Bengaluru Blasters,141,8,145,7,
20,1,15,2,Shivkumar Rakshith,Right,Madhav Prakash Bajaj,Left,left-arm orthodox,spin,1,0,FALSE,,FALSE,Hubli Tigers,Bengaluru Blasters,141,8,145,7,
