match_no,Innings,over,ball,batsman,batting_hand,bowler,bowling_hand,bowling_type,pace_or_spin,runs_off_bat,extras,is_wicket,Wicket_type,is_boundary,team1_batting_first,team2_batting_second,team1_score,team1_wickets,team2_score,team2_wickets,extra_type,
5,1,17,4,M Gneshwar Naveen,Right,Yash Punja,Right,legspin,spin,0,0,FALSE,,FALSE,Bengaluru Blasters,Hubli Tigers,225,6,228,8,,
5,1,17,5,M Gneshwar Naveen,Right,Yash Punja,Right,legspin,spin,4,0,FALSE,,TRUE,Bengaluru Blasters,Hubli Tigers,225,6,228,8,,
5,1,17,6,M Gneshwar Naveen,Right,Yash Punja,Right,legspin,spin,1,0,FALSE,,FALSE,Bengaluru Blasters,Hubli Tigers,225,6,228,8,,
5,1,18,1,M Gneshwar Naveen,Right,Manvanth Kumar,Right,fast,pace,4,0,FALSE,,TRUE,Bengaluru Blasters,Hubli Tigers,225,6,228,8,,
5,1,18,2,M Gneshwar Naveen,Right,Manvanth Kumar,Right,fast,pace,0,0,FALSE,,FALSE,Bengaluru Blasters,Hubli Tigers,225,6,228,8,,
5,1,18,3,M Gneshwar Naveen,Right,Manvanth Kumar,Right,fast,pace,0,1,FALSE,,FALSE,Bengaluru Blasters,Hubli Tigers,225,6,228,8,Wide,
5,1,18,3,M Gneshwar Naveen,Right,Manvanth Kumar,Right,fast,pace,1,0,FALSE,,FALSE,Bengaluru Blasters,Hubli Tigers,225,6,228,8,,
5,1,18,4,Rohan Naveen,Right,Manvanth Kumar,Right,fast,pace,0,1,FALSE,,FALSE,Bengaluru Blasters,Hubli Tigers,225,6,228,8,Wide,
5,1,18,4,Rohan Naveen,Right,Manvanth Kumar,Right,fast,pace,1,0,FALSE,,FALSE,Bengaluru Blasters,Hubli Tigers,225,6,228,8,,
5,1,18,5,M Gneshwar Naveen,Right,Manvanth Kumar,Right,fast,pace,0,1,FALSE,,FALSE,Bengaluru Blasters,Hubli Tigers,225,6,228,8,Wide,
5,1,18,5,M Gneshwar Naveen,Right,Manvanth Kumar,Right,fast,pace,6,0,FALSE,,TRUE,Bengaluru Blasters,Hubli Tigers,225,6,228,8,,
5,1,18,6,M Gneshwar Naveen,Right,Manvanth Kumar,Right,fast,pace,4,0,FALSE,,TRUE,Bengaluru Blasters,Hubli Tigers,225,6,228,8,,
5,1,19,1,Rohan Naveen,Right,Sankalp Shettennavar,Right,offspin,spin,0,1,FALSE,,FALSE,Bengaluru Blasters,Hubli Tigers,225,6,228,8,Bye,
5,1,19,2,M Gneshwar Naveen,Right,Sankalp Shettennavar,Right,offspin,spin,1,0,FALSE,,FALSE,Bengaluru Blasters,Hubli Tigers,225,6,228,8,,
5,1,19,3,Rohan Naveen,Right,Sankalp Shettennavar,Right,offspin,spin,6,0,FALSE,,TRUE,Bengaluru Blasters,Hubli Tigers,225,6,228,8,,
5,1,19,4,Rohan Naveen,Right,Sankalp Shettennavar,Right,offspin,spin,4,0,FALSE,,TRUE,Bengaluru Blasters,Hubli Tigers,225,6,228,8,,
5,1,19,5,Rohan Naveen,Right,Sankalp Shettennavar,Right,offspin,spin,6,0,FALSE,,TRUE,Bengaluru Blasters,Hubli Tigers,225,6,228,8,,
5,1,19,6,Rohan Naveen,Right,Sankalp Shettennavar,Right,offspin,spin,6,0,FALSE,,TRUE,Bengaluru Blasters,Hubli Tigers,225,6,228,8,,
5,2,0,1,Prakhar Chaturvedi,Right,Vidyadhar Patil,Right,fast,pace,1,0,FALSE,,FALSE,Bengaluru Blasters,Hubli Tigers,225,6,228,8,,
5,2,0,2,Mohammed Taha,Right,Vidyadhar Patil,Right,fast,pace,4,0,FALSE,,TRUE,Bengaluru Blasters,Hubli Tigers,225,6,228,8,,
5,2,0,3,Mohammed Taha,Right,Vidyadhar Patil,Right,fast,pace,4,0,FALSE,,TRUE,Bengaluru Blasters,Hubli Tigers,225,6,228,8,,
5,2,0,4,Mohammed Taha,Right,Vidyadhar Patil,Right,fast,pace,0,1,FALSE,,FALSE,Bengaluru Blasters,Hubli Tigers,225,6,228,8,LB,
5,2,0,5,Prakhar Chaturvedi,Right,Vidyadhar Patil,Right,fast,pace,4,0,FALSE,,TRUE,Bengaluru Blasters,Hubli Tigers,225,6,228,8,,
5,2,0,6,Prakhar Chaturvedi,Right,Vidyadhar Patil,Right,fast,pace,0,0,FALSE,,FALSE,Bengaluru Blasters,Hubli Tigers,225,6,228,8,,
5,2,1,1,Mohammed Taha,Right,Shubhang Hegde,Left,left-arm orthodox,spin,0,0,FALSE,,FALSE,Bengaluru Blasters,Hubli Tigers,225,6,228,8,,
5,2,1,2,Mohammed Taha,Right,Shubhang Hegde,Left,left-arm orthodox,spin,0,4,FALSE,,FALSE,Bengaluru Blasters,Hubli Tigers,225,6,228,8,LB,
5,2,1,3,Mohammed Taha,Right,Shubhang Hegde,Left,left-arm orthodox,spin,0,0,FALSE,,FALSE,Bengaluru Blasters,Hubli Tigers,225,6,228,8,,
5,2,1,4,Mohammed Taha,Right,Shubhang Hegde,Left,left-arm orthodox,spin,0,0,FALSE,,FALSE,Bengaluru Blasters,Hubli Tigers,225,6,228,8,,
5,2,1,5,Mohammed Taha,Right,Shubhang Hegde,Left,left-arm orthodox,spin,1,0,FALSE,,FALSE,Bengaluru Blasters,Hubli Tigers,225,6,228,8,,
5,2,1,6,Prakhar Chaturvedi,Right,Shubhang Hegde,Left,left-arm orthodox,spin,0,0,FALSE,,FALSE,Bengaluru Blasters,Hubli Tigers,225,6,228,8,,
5,2,2,1,Mohammed Taha,Right,M Gneshwar Naveen,Right,fast,pace,0,0,FALSE,,FALSE,Bengaluru Blasters,Hubli Tigers,225,6,228,8,,
5,2,2,2,Mohammed Taha,Right,M Gneshwar Naveen,Right,fast,pace,1,1,FALSE,,FALSE,Bengaluru Blasters,Hubli Tigers,225,6,228,8,NB,
5,2,2,2,Prakhar Chaturvedi,Right,M Gneshwar Naveen,Right,fast,pace,0,0,FALSE,,FALSE,Bengaluru Blasters,Hubli Tigers,225,6,228,8,,
5,2,2,3,Prakhar Chaturvedi,Right,M Gneshwar Naveen,Right,fast,pace,0,0,FALSE,,FALSE,Bengaluru Blasters,Hubli Tigers,225,6,228,8,,
5,2,2,4,Prakhar Chaturvedi,Right,M Gneshwar Naveen,Right,fast,pace,0,1,FALSE,,FALSE,Bengaluru Blasters,Hubli Tigers,225,6,228,8,Wide,
5,2,2,4,Prakhar Chaturvedi,Right,M Gneshwar Naveen,Right,fast,pace,1,0,FALSE,,FALSE,Bengaluru Blasters,Hubli Tigers,225,6,228,8,,
5,2,2,5,Mohammed Taha,Right,M Gneshwar Naveen,Right,fast,pace,4,0,FALSE,,TRUE,Bengaluru Blasters,Hubli Tigers,225,6,228,8,,
5,2,2,6,Mohammed Taha,Right,M Gneshwar Naveen,Right,fast,pace,4,0,FALSE,,TRUE,Bengaluru Blasters,Hubli Tigers,225,6,228,8,,
5,2,3,1,Prakhar Chaturvedi,Right,Vaibhav Sharma-A,Left,fast,pace,4,0,FALSE,,TRUE,Bengaluru Blasters,Hubli Tigers,225,6,228,8,,
5,2,3,2,Prakhar Chaturvedi,Right,Vaibhav Sharma-A,Left,fast,pace,4,0,FALSE,,TRUE,Bengaluru Blasters,Hubli Tigers,225,6,228,8,,
5,2,3,3,Prakhar Chaturvedi,Right,Vaibhav Sharma-A,Left,fast,pace,1,0,FALSE,,FALSE,Bengaluru Blasters,Hubli Tigers,225,6,228,8,,
5,2,3,4,Mohammed Taha,Right,Vaibhav Sharma-A,Left,fast,pace,0,0,FALSE,,FALSE,Bengaluru Blasters,Hubli Tigers,225,6,228,8,,
5,2,3,5,Mohammed Taha,Right,Vaibhav Sharma-A,Left,fast,pace,4,0,FALSE,,TRUE,Bengaluru Blasters,Hubli Tigers,225,6,228,8,,
5,2,3,6,Mohammed Taha,Right,Vaibhav Sharma-A,Left,fast,pace,0,0,FALSE,,FALSE,Bengaluru Blasters,Hubli Tigers,225,6,228,8,,
5,2,4,1,Prakhar Chaturvedi,Right,M Gneshwar Naveen,Right,fast,pace,0,0,FALSE,,FALSE,Bengaluru Blasters,Hubli Tigers,225,6,228,8,,
5,2,4,2,Prakhar Chaturvedi,Right,M Gneshwar Naveen,Right,fast,pace,1,0,FALSE,,FALSE,Bengaluru Blasters,Hubli Tigers,225,6,228,8,,
5,2,4,3,Mohammed Taha,Right,M Gneshwar Naveen,Right,fast,pace,1,0,FALSE,,FALSE,Bengaluru Blasters,Hubli Tigers,225,6,228,8,,
5,2,4,4,Prakhar Chaturvedi,Right,M Gneshwar Naveen,Right,fast,pace,1,0,FALSE,,FALSE,Bengaluru Blasters,Hubli Tigers,225,6,228,8,,
5,2,4,5,Mohammed Taha,Right,M Gneshwar Naveen,Right,fast,pace,4,0,FALSE,,TRUE,Bengaluru Blasters,Hubli Tigers,225,6,228,8,,
5,2,4,6,Mohammed Taha,Right,M Gneshwar Naveen,Right,fast,pace,1,0,FALSE,,FALSE,Bengaluru Blasters,Hubli Tigers,225,6,228,8,,
5,2,5,1,Mohammed Taha,Right,Shubhang Hegde,Left,left-arm orthodox,spin,1,0,FALSE,,FALSE,Bengaluru Blasters,Hubli Tigers,225,6,228,8,,
5,2,5,2,Prakhar Chaturvedi,Right,Shubhang Hegde,Left,left-arm orthodox,spin,1,0,TRUE,RunOut,FALSE,Bengaluru Blasters,Hubli Tigers,225,6,228,8,,
5,2,5,3,Devdutt Padikkal,Left,Shubhang Hegde,Left,left-arm orthodox,spin,0,0,FALSE,,FALSE,Bengaluru Blasters,Hubli Tigers,225,6,228,8,,
5,2,5,4,Devdutt Padikkal,Left,Shubhang Hegde,Left,left-arm orthodox,spin,0,0,FALSE,,FALSE,Bengaluru Blasters,Hubli Tigers,225,6,228,8,,
5,2,5,5,Devdutt Padikkal,Left,Shubhang Hegde,Left,left-arm orthodox,spin,4,0,FALSE,,TRUE,Bengaluru Blasters,Hubli Tigers,225,6,228,8,,
5,2,5,6,Devdutt Padikkal,Left,Shubhang Hegde,Left,left-arm orthodox,spin,0,0,FALSE,,FALSE,Bengaluru Blasters,Hubli Tigers,225,6,228,8,,
5,2,6,1,Mohammed Taha,Right,Vidyadhar Patil,Right,fast,pace,2,0,FALSE,,FALSE,Bengaluru Blasters,Hubli Tigers,225,6,228,8,,
5,2,6,2,Mohammed Taha,Right,Vidyadhar Patil,Right,fast,pace,0,0,FALSE,,FALSE,Bengaluru Blasters,Hubli Tigers,225,6,228,8,,
5,2,6,3,Mohammed Taha,Right,Vidyadhar Patil,Right,fast,pace,6,0,FALSE,,TRUE,Bengaluru Blasters,Hubli Tigers,225,6,228,8,,
5,2,6,4,Mohammed Taha,Right,Vidyadhar Patil,Right,fast,pace,4,0,FALSE,,TRUE,Bengaluru Blasters,Hubli Tigers,225,6,228,8,,
5,2,6,5,Mohammed Taha,Right,Vidyadhar Patil,Right,fast,pace,2,0,FALSE,,FALSE,Bengaluru Blasters,Hubli Tigers,225,6,228,8,,
5,2,6,6,Mohammed Taha,Right,Vidyadhar Patil,Right,fast,pace,0,1,FALSE,,FALSE,Bengaluru Blasters,Hubli Tigers,225,6,228,8,Bye,
5,2,7,1,Mohammed Taha,Right,Mohsin Khan,Right,offspin,spin,1,0,FALSE,,FALSE,Bengaluru Blasters,Hubli Tigers,225,6,228,8,,
5,2,7,2,Devdutt Padikkal,Left,Mohsin Khan,Right,offspin,spin,0,0,FALSE,,FALSE,Bengaluru Blasters,Hubli Tigers,225,6,228,8,,
5,2,7,3,Devdutt Padikkal,Left,Mohsin Khan,Right,offspin,spin,0,0,FALSE,,FALSE,Bengaluru Blasters,Hubli Tigers,225,6,228,8,,
5,2,7,4,Devdutt Padikkal,Left,Mohsin Khan,Right,offspin,spin,0,0,TRUE,Caught&Bowled,FALSE,Bengaluru Blasters,Hubli Tigers,225,6,228,8,,
5,2,7,5,Karthikeya KP,Right,Mohsin Khan,Right,offspin,spin,0,0,FALSE,,FALSE,Bengaluru Blasters,Hubli Tigers,225,6,228,8,,
5,2,7,6,Karthikeya KP,Right,Mohsin Khan,Right,offspin,spin,0,0,FALSE,,FALSE,Bengaluru Blasters,Hubli Tigers,225,6,228,8,,
5,2,8,1,Mohammed Taha,Right,Shubhang Hegde,Left,left-arm orthodox,spin,0,0,FALSE,,FALSE,Bengaluru Blasters,Hubli Tigers,225,6,228,8,,
5,2,8,2,Mohammed Taha,Right,Shubhang Hegde,Left,left-arm orthodox,spin,1,0,FALSE,,FALSE,Bengaluru Blasters,Hubli Tigers,225,6,228,8,,
5,2,8,3,Karthikeya KP,Right,Shubhang Hegde,Left,left-arm orthodox,spin,0,0,FALSE,,FALSE,Bengaluru Blasters,Hubli Tigers,225,6,228,8,,
5,2,8,4,Karthikeya KP,Right,Shubhang Hegde,Left,left-arm orthodox,spin,1,0,FALSE,,FALSE,Bengaluru Blasters,Hubli Tigers,225,6,228,8,,
5,2,8,5,Mohammed Taha,Right,Shubhang Hegde,Left,left-arm orthodox,spin,1,0,FALSE,,FALSE,Bengaluru Blasters,Hubli Tigers,225,6,228,8,,
5,2,8,6,Karthikeya KP,Right,Shubhang Hegde,Left,left-arm orthodox,spin,6,0,FALSE,,TRUE,Bengaluru Blasters,Hubli Tigers,225,6,228,8,,
5,2,9,1,Mohammed Taha,Right,Mohsin Khan,Right,offspin,spin,6,0,FALSE,,TRUE,Bengaluru Blasters,Hubli Tigers,225,6,228,8,,
5,2,9,2,Mohammed Taha,Right,Mohsin Khan,Right,offspin,spin,1,0,FALSE,,FALSE,Bengaluru Blasters,Hubli Tigers,225,6,228,8,,
5,2,9,3,Karthikeya KP,Right,Mohsin Khan,Right,offspin,spin,0,0,TRUE,Caught,FALSE,Bengaluru Blasters,Hubli Tigers,225,6,228,8,,
5,2,9,4,Abhinav Manohar,Right,Mohsin Khan,Right,offspin,spin,1,0,FALSE,,FALSE,Bengaluru Blasters,Hubli Tigers,225,6,228,8,,
5,2,9,5,Mohammed Taha,Right,Mohsin Khan,Right,offspin,spin,1,0,FALSE,,FALSE,Bengaluru Blasters,Hubli Tigers,225,6,228,8,,
5,2,9,6,Abhinav Manohar,Right,Mohsin Khan,Right,offspin,spin,2,0,FALSE,,FALSE,Bengaluru Blasters,Hubli Tigers,225,6,228,8,,
5,2,10,1,Mohammed Taha,Right,Prateek Jain,Left,medium,pace,0,0,FALSE,,FALSE,Bengaluru Blasters,Hubli Tigers,225,6,228,8,,
5,2,10,2,Mohammed Taha,Right,Prateek Jain,Left,medium,pace,6,0,FALSE,,TRUE,Bengaluru Blasters,Hubli Tigers,225,6,228,8,,
5,2,10,3,Mohammed Taha,Right,Prateek Jain,Left,medium,pace,0,0,FALSE,,FALSE,Bengaluru Blasters,Hubli Tigers,225,6,228,8,,
5,2,10,4,Mohammed Taha,Right,Prateek Jain,Left,medium,pace,1,0,FALSE,,FALSE,Bengaluru Blasters,Hubli Tigers,225,6,228,8,,
5,2,10,5,Abhinav Manohar,Right,Prateek Jain,Left,medium,pace,1,0,FALSE,,FALSE,Bengaluru Blasters,Hubli Tigers,225,6,228,8,,
5,2,10,6,Mohammed Taha,Right,Prateek Jain,Left,medium,pace,6,0,FALSE,,TRUE,Bengaluru Blasters,Hubli Tigers,225,6,228,8,,
5,2,11,1,Abhinav Manohar,Right,Shubhang Hegde,Left,left-arm orthodox,spin,1,0,FALSE,,FALSE,Bengaluru Blasters,Hubli Tigers,225,6,228,8,,
5,2,11,2,Mohammed Taha,Right,Shubhang Hegde,Left,left-arm orthodox,spin,1,0,FALSE,,FALSE,Bengaluru Blasters,Hubli Tigers,225,6,228,8,,
5,2,11,3,Abhinav Manohar,Right,Shubhang Hegde,Left,left-arm orthodox,spin,1,0,FALSE,,FALSE,Bengaluru Blasters,Hubli Tigers,225,6,228,8,,
5,2,11,4,Mohammed Taha,Right,Shubhang Hegde,Left,left-arm orthodox,spin,1,0,FALSE,,FALSE,Bengaluru Blasters,Hubli Tigers,225,6,228,8,,
5,2,11,5,Abhinav Manohar,Right,Shubhang Hegde,Left,left-arm orthodox,spin,6,0,FALSE,,TRUE,Bengaluru Blasters,Hubli Tigers,225,6,228,8,,
5,2,11,6,Abhinav Manohar,Right,Shubhang Hegde,Left,left-arm orthodox,spin,1,0,FALSE,,FALSE,Bengaluru Blasters,Hubli Tigers,225,6,228,8,,
5,2,12,1,Abhinav Manohar,Right,Vaibhav Sharma-A,Left,fast,pace,0,1,FALSE,,FALSE,Bengaluru Blasters,Hubli Tigers,225,6,228,8,Wide,
5,2,12,1,Abhinav Manohar,Right,Vaibhav Sharma-A,Left,fast,pace,1,0,FALSE,,FALSE,Bengaluru Blasters,Hubli Tigers,225,6,228,8,,
5,2,12,2,Mohammed Taha,Right,Vaibhav Sharma-A,Left,fast,pace,6,0,FALSE,,TRUE,Bengaluru Blasters,Hubli Tigers,225,6,228,8,,
5,2,12,3,Mohammed Taha,Right,Vaibhav Sharma-A,Left,fast,pace,0,1,FALSE,,FALSE,Bengaluru Blasters,Hubli Tigers,225,6,228,8,Wide,
5,2,12,3,Mohammed Taha,Right,Vaibhav Sharma-A,Left,fast,pace,0,1,FALSE,,FALSE,Bengaluru Blasters,Hubli Tigers,225,6,228,8,NB,
5,2,12,3,Mohammed Taha,Right,Vaibhav Sharma-A,Left,fast,pace,6,0,FALSE,,TRUE,Bengaluru Blasters,Hubli Tigers,225,6,228,8,,
5,2,12,4,Mohammed Taha,Right,Vaibhav Sharma-A,Left,fast,pace,1,0,FALSE,,FALSE,Bengaluru Blasters,Hubli Tigers,225,6,228,8,,
5,2,12,5,Abhinav Manohar,Right,Vaibhav Sharma-A,Left,fast,pace,1,0,FALSE,,FALSE,Bengaluru Blasters,Hubli Tigers,225,6,228,8,,
5,2,12,6,Mohammed Taha,Right,Vaibhav Sharma-A,Left,fast,pace,4,0,FALSE,,TRUE,Bengaluru Blasters,Hubli Tigers,225,6,228,8,,
5,2,13,1,Abhinav Manohar,Right,Mohsin Khan,Right,offspin,spin,1,0,FALSE,,FALSE,Bengaluru Blasters,Hubli Tigers,225,6,228,8,,
5,2,13,2,Mohammed Taha,Right,Mohsin Khan,Right,offspin,spin,6,0,FALSE,,TRUE,Bengaluru Blasters,Hubli Tigers,225,6,228,8,,
5,2,13,3,Mohammed Taha,Right,Mohsin Khan,Right,offspin,spin,1,0,FALSE,,FALSE,Bengaluru Blasters,Hubli Tigers,225,6,228,8,,
5,2,13,4,Abhinav Manohar,Right,Mohsin Khan,Right,offspin,spin,1,0,FALSE,,FALSE,Bengaluru Blasters,Hubli Tigers,225,6,228,8,,
5,2,13,5,Mohammed Taha,Right,Mohsin Khan,Right,offspin,spin,0,0,FALSE,,FALSE,Bengaluru Blasters,Hubli Tigers,225,6,228,8,,
5,2,13,6,Mohammed Taha,Right,Mohsin Khan,Right,offspin,spin,0,1,FALSE,,FALSE,Bengaluru Blasters,Hubli Tigers,225,6,228,8,Wide,
5,2,13,6,Mohammed Taha,Right,Mohsin Khan,Right,offspin,spin,0,1,FALSE,,FALSE,Bengaluru Blasters,Hubli Tigers,225,6,228,8,Wide,
5,2,13,6,Mohammed Taha,Right,Mohsin Khan,Right,offspin,spin,1,0,FALSE,,FALSE,Bengaluru Blasters,Hubli Tigers,225,6,228,8,,
5,2,14,1,Mohammed Taha,Right,Vidyadhar Patil,Right,fast,pace,0,1,FALSE,,FALSE,Bengaluru Blasters,Hubli Tigers,225,6,228,8,Wide,
5,2,14,1,Mohammed Taha,Right,Vidyadhar Patil,Right,fast,pace,0,0,FALSE,,FALSE,Bengaluru Blasters,Hubli Tigers,225,6,228,8,,
5,2,14,2,Mohammed Taha,Right,Vidyadhar Patil,Right,fast,pace,1,0,FALSE,,FALSE,Bengaluru Blasters,Hubli Tigers,225,6,228,8,,
5,2,14,3,Abhinav Manohar,Right,Vidyadhar Patil,Right,fast,pace,4,0,FALSE,,TRUE,Bengaluru Blasters,Hubli Tigers,225,6,228,8,,
5,2,14,4,Abhinav Manohar,Right,Vidyadhar Patil,Right,fast,pace,6,0,FALSE,,TRUE,Bengaluru Blasters,Hubli Tigers,225,6,228,8,,
5,2,14,5,Abhinav Manohar,Right,Vidyadhar Patil,Right,fast,pace,0,1,FALSE,,FALSE,Bengaluru Blasters,Hubli Tigers,225,6,228,8,Wide,
5,2,14,5,Abhinav Manohar,Right,Vidyadhar Patil,Right,fast,pace,4,0,FALSE,,TRUE,Bengaluru Blasters,Hubli Tigers,225,6,228,8,,
5,2,14,6,Abhinav Manohar,Right,Vidyadhar Patil,Right,fast,pace,1,0,FALSE,,FALSE,Bengaluru Blasters,Hubli Tigers,225,6,228,8,,
5,2,15,1,Abhinav Manohar,Right,M Gneshwar Naveen,Right,fast,pace,1,0,FALSE,,FALSE,Bengaluru Blasters,Hubli Tigers,225,6,228,8,,
5,2,15,2,Mohammed Taha,Right,M Gneshwar Naveen,Right,fast,pace,1,0,FALSE,,FALSE,Bengaluru Blasters,Hubli Tigers,225,6,228,8,,
5,2,15,3,Abhinav Manohar,Right,M Gneshwar Naveen,Right,fast,pace,0,0,TRUE,Caught,FALSE,Bengaluru Blasters,Hubli Tigers,225,6,228,8,,
5,2,15,4,Samarth Nagaraj,Right,M Gneshwar Naveen,Right,fast,pace,4,0,FALSE,,TRUE,Bengaluru Blasters,Hubli Tigers,225,6,228,8,,
5,2,15,5,Samarth Nagaraj,Right,M Gneshwar Naveen,Right,fast,pace,1,0,FALSE,,FALSE,Bengaluru Blasters,Hubli Tigers,225,6,228,8,,
5,2,15,6,Mohammed Taha,Right,M Gneshwar Naveen,Right,fast,pace,1,0,FALSE,,FALSE,Bengaluru Blasters,Hubli Tigers,225,6,228,8,,
5,2,16,1,Mohammed Taha,Right,Prateek Jain,Left,medium,pace,4,0,FALSE,,TRUE,Bengaluru Blasters,Hubli Tigers,225,6,228,8,,
5,2,16,2,Mohammed Taha,Right,Prateek Jain,Left,medium,pace,0,0,TRUE,Caught,FALSE,Bengaluru Blasters,Hubli Tigers,225,6,228,8,,
5,2,16,3,Manvanth Kumar,Left,Prateek Jain,Left,medium,pace,1,0,FALSE,,FALSE,Bengaluru Blasters,Hubli Tigers,225,6,228,8,,
5,2,16,4,Samarth Nagaraj,Right,Prateek Jain,Left,medium,pace,1,0,FALSE,,FALSE,Bengaluru Blasters,Hubli Tigers,225,6,228,8,,
5,2,16,5,Manvanth Kumar,Left,Prateek Jain,Left,medium,pace,2,0,FALSE,,FALSE,Bengaluru Blasters,Hubli Tigers,225,6,228,8,,
5,2,16,6,Manvanth Kumar,Left,Prateek Jain,Left,medium,pace,6,0,FALSE,,TRUE,Bengaluru Blasters,Hubli Tigers,225,6,228,8,,
5,2,17,1,Samarth Nagaraj,Right,M Gneshwar Naveen,Right,fast,pace,2,0,FALSE,,FALSE,Bengaluru Blasters,Hubli Tigers,225,6,228,8,,
5,2,17,2,Samarth Nagaraj,Right,M Gneshwar Naveen,Right,fast,pace,1,0,FALSE,,FALSE,Bengaluru Blasters,Hubli Tigers,225,6,228,8,,
5,2,17,3,Manvanth Kumar,Left,M Gneshwar Naveen,Right,fast,pace,6,0,FALSE,,TRUE,Bengaluru Blasters,Hubli Tigers,225,6,228,8,,
5,2,17,4,Manvanth Kumar,Left,M Gneshwar Naveen,Right,fast,pace,1,0,FALSE,,FALSE,Bengaluru Blasters,Hubli Tigers,225,6,228,8,,
5,2,17,5,Samarth Nagaraj,Right,M Gneshwar Naveen,Right,fast,pace,0,1,FALSE,,FALSE,Bengaluru Blasters,Hubli Tigers,225,6,228,8,Bye,
5,2,17,6,Manvanth Kumar,Left,M Gneshwar Naveen,Right,fast,pace,1,0,FALSE,,FALSE,Bengaluru Blasters,Hubli Tigers,225,6,228,8,,
5,2,18,1,Manvanth Kumar,Left,Vidyadhar Patil,Right,fast,pace,0,1,FALSE,,FALSE,Bengaluru Blasters,Hubli Tigers,225,6,228,8,Bye,
5,2,18,2,Samarth Nagaraj,Right,Vidyadhar Patil,Right,fast,pace,0,1,FALSE,,FALSE,Bengaluru Blasters,Hubli Tigers,225,6,228,8,Bye,
5,2,18,3,Manvanth Kumar,Left,Vidyadhar Patil,Right,fast,pace,1,0,FALSE,,FALSE,Bengaluru Blasters,Hubli Tigers,225,6,228,8,,
5,2,18,4,Samarth Nagaraj,Right,Vidyadhar Patil,Right,fast,pace,1,0,FALSE,,FALSE,Bengaluru Blasters,Hubli Tigers,225,6,228,8,,
5,2,18,5,Manvanth Kumar,Left,Vidyadhar Patil,Right,fast,pace,0,0,TRUE,Caught,FALSE,Bengaluru Blasters,Hubli Tigers,225,6,228,8,,
5,2,18,6,Shivkumar Rakshith,Right,Vidyadhar Patil,Right,fast,pace,0,0,FALSE,,FALSE,Bengaluru Blasters,Hubli Tigers,225,6,228,8,,
5,2,19,1,Samarth Nagaraj,Right,Prateek Jain,Left,medium,pace,1,0,FALSE,,FALSE,Bengaluru Blasters,Hubli Tigers,225,6,228,8,,
5,2,19,2,Shivkumar Rakshith,Right,Prateek Jain,Left,medium,pace,2,0,FALSE,,FALSE,Bengaluru Blasters,Hubli Tigers,225,6,228,8,,
5,2,19,3,Shivkumar Rakshith,Right,Prateek Jain,Left,medium,pace,0,0,TRUE,RunOut,FALSE,Bengaluru Blasters,Hubli Tigers,225,6,228,8,,
5,2,19,4,Shivkumar Rakshith,Right,Prateek Jain,Left,medium,pace,6,0,FALSE,,TRUE,Bengaluru Blasters,Hubli Tigers,225,6,228,8,,
5,2,19,5,Shivkumar Rakshith,Right,Prateek Jain,Left,medium,pace,6,0,FALSE,,TRUE,Bengaluru Blasters,Hubli Tigers,225,6,228,8,,
5,2,19,6,Shivkumar Rakshith,Right,Prateek Jain,Left,medium,pace,4,0,FALSE,,TRUE,Bengaluru Blasters,Hubli Tigers,225,6,228,8,,
6,1,0,1,Lochan S Gowda,Right,V Kaverappa,Right,fast,pace,4,0,FALSE,,TRUE,Mangaluru Dragons,Shivamogga Lions,179,8,150,8,,
6,1,0,2,Lochan S Gowda,Right,V Kaverappa,Right,fast,pace,0,0,FALSE,,FALSE,Mangaluru Dragons,Shivamogga Lions,179,8,150,8,,
6,1,0,3,Lochan S Gowda,Right,V Kaverappa,Right,fast,pace,2,0,FALSE,,FALSE,Mangaluru Dragons,Shivamogga Lions,179,8,150,8,,
6,1,0,4,Lochan S Gowda,Right,V Kaverappa,Right,fast,pace,0,0,FALSE,,FALSE,Mangaluru Dragons,Shivamogga Lions,179,8,150,8,,
6,1,0,5,Lochan S Gowda,Right,V Kaverappa,Right,fast,pace,0,0,FALSE,,FALSE,Mangaluru Dragons,Shivamogga Lions,179,8,150,8,,
6,1,0,6,Lochan S Gowda,Right,V Kaverappa,Right,fast,pace,0,0,FALSE,,FALSE,Mangaluru Dragons,Shivamogga Lions,179,8,150,8,,
6,1,1,1,Sharath BR,Right,V Koushik,Right,fast,pace,2,0,FALSE,,FALSE,Mangaluru Dragons,Shivamogga Lions,179,8,150,8,,
6,1,1,2,Sharath BR,Right,V Koushik,Right,fast,pace,0,0,FALSE,,FALSE,Mangaluru Dragons,Shivamogga Lions,179,8,150,8,,
6,1,1,3,Sharath BR,Right,V Koushik,Right,fast,pace,6,0,FALSE,,TRUE,Mangaluru Dragons,Shivamogga Lions,179,8,150,8,,
6,1,1,4,Sharath BR,Right,V Koushik,Right,fast,pace,1,0,FALSE,,FALSE,Mangaluru Dragons,Shivamogga Lions,179,8,150,8,,
6,1,1,5,Lochan S Gowda,Right,V Koushik,Right,fast,pace,1,0,FALSE,,FALSE,Mangaluru Dragons,Shivamogga Lions,179,8,150,8,,
6,1,1,6,Sharath BR,Right,V Koushik,Right,fast,pace,0,0,FALSE,,FALSE,Mangaluru Dragons,Shivamogga Lions,179,8,150,8,,
